name;probability
org.jfree.chart.block.BlockContainerTest.testEquals();0.5143
org.jfree.chart.plot.CategoryPlotTest.testEquals_ObjectList4();0.2104
org.jfree.chart.plot.CategoryPlotTest.testMapDatasetToDomainAxis();0.3039
org.jfree.data.statistics.DefaultMultiValueCategoryDatasetTest.testSerialization();0.1929
org.jfree.data.xy.DefaultIntervalXYDatasetTest.testGetEndXValue();0.2148
org.jfree.chart.renderer.xy.DeviationStepRendererTest.testSerialization();0.1929
org.jfree.data.time.DayTest.testDateConstructorWithCustomCalendar(int,java.util.function.Consumer);0.7013
org.jfree.data.time.ohlc.OHLCTest.testEquals();0.5143
org.jfree.chart.plot.compass.MiddlePinNeedleTest.testEquals();0.5143
org.jfree.chart.axis.TickUnitsTest.testCloning();0.0234
org.jfree.data.xy.YIntervalSeriesTest.testRemove();0.2831
org.jfree.data.time.WeekTest.testDateConstructorWithCalendarPrototype();0.0683
org.jfree.chart.renderer.category.BoxAndWhiskerRendererTest.testDrawWithNullMedian();0.3974
org.jfree.chart.urls.StandardCategoryURLGeneratorTest.testSerialization();0.1929
org.jfree.chart.entity.TickLabelEntityTest.testSerialization();0.1929
org.jfree.chart.plot.dial.DialValueIndicatorTest.testHashCode();0.0626
org.jfree.data.xy.CategoryTableXYDatasetTest.testPublicCloneable();0.1173
org.jfree.data.DefaultKeyedValues2DTest.testGetRowKey();0.3273
org.jfree.chart.internal.CloneUtilsTest.testCopyString();0.1244
org.jfree.data.time.TimePeriodValuesCollectionTest.testGetSeries();0.4909
org.jfree.chart.annotations.CategoryPointerAnnotationTest.testPublicCloneable();0.1173
org.jfree.data.DefaultKeyedValuesTest.testClear();0.0000
org.jfree.data.RangeTest.testIntersects();0.2248
org.jfree.data.time.TimeSeriesTest.testBug1864222();0.2104
org.jfree.chart.LegendItemTest.testCloning();0.0234
org.jfree.data.xy.XYSeriesTest.testAdditionOfDuplicateXValues();0.2597
org.jfree.chart.renderer.category.StackedAreaRendererTest.testCloning();0.0234
org.jfree.data.general.DatasetUtilsTest.testFindMinimumRangeValue();0.2172
org.jfree.data.time.DateRangeTest.testEquals();0.5143
org.jfree.chart.swing.CrosshairOverlayTest.testSerialization();0.1929
org.jfree.chart.renderer.category.StackedBarRendererTest.testPublicCloneable();0.1173
org.jfree.data.DefaultKeyedValues2DTest.testGetValue();0.1870
org.jfree.data.time.MinuteTest.testDateConstructorWithCalendarPrototype();0.0683
org.jfree.data.statistics.StatisticsTest.testCalculateMedian1();0.0320
org.jfree.chart.labels.StandardXYZToolTipGeneratorTest.testEquals();0.5143
org.jfree.data.time.TimeTableXYDatasetTest.testClear();0.0000
org.jfree.data.xy.YWithXIntervalTest.testSerialization();0.1929
org.jfree.data.time.DayTest.testGetSerialIndex();0.0853
org.jfree.chart.renderer.xy.XYStepRendererTest.testHashcode();0.0430
org.jfree.data.DataUtilsTest.testCalculateColumnTotal();0.2805
org.jfree.data.xy.XYSeriesCollectionTest.testCloning();0.0234
org.jfree.chart.axis.PeriodAxisTest.testHashCode();0.0626
org.jfree.chart.plot.CombinedRangeXYPlotTest.testSerialization();0.1929
org.jfree.chart.labels.HighLowItemLabelGeneratorTest.testEquals();0.5143
org.jfree.data.general.DatasetUtilsTest.testFindMinimumStackedRangeValue2();0.1636
org.jfree.chart.renderer.xy.VectorRendererTest.testCloning();0.0234
org.jfree.chart.renderer.category.IntervalBarRendererTest.testHashcode();0.0430
org.jfree.chart.urls.CustomXYURLGeneratorTest.testAddURLSeries();0.0935
org.jfree.data.statistics.DefaultStatisticalCategoryDatasetTest.testGetRangeUpperBound();0.3039
org.jfree.chart.renderer.xy.StackedXYAreaRendererTest.testEquals();0.5143
org.jfree.data.KeyToGroupMapTest.testKeyCount();0.2805
org.jfree.chart.annotations.XYDrawableAnnotationTest.testHashCode();0.0626
org.jfree.data.xy.YWithXIntervalTest.testEquals();0.5143
org.jfree.chart.JFreeChartTest.testSerialization1();0.1870
org.jfree.data.statistics.HistogramBinTest.testCloning();0.0234
org.jfree.data.xy.TableXYDatasetTest.testEquals();0.5143
org.jfree.data.xy.OHLCDataItemTest.testSerialization();0.1929
org.jfree.chart.plot.dial.DialTextAnnotationTest.testCloning();0.0234
org.jfree.data.statistics.SimpleHistogramBinTest.testAccepts();0.1403
org.jfree.data.xy.DefaultTableXYDatasetTest.testPublicCloneable();0.1173
org.jfree.chart.annotations.CategoryPointerAnnotationTest.testHashCode();0.0626
org.jfree.data.general.DatasetUtilsTest.testCreateCategoryDataset2();0.2805
org.jfree.data.general.DatasetUtilsTest.testBug2849731_3();0.4208
org.jfree.chart.axis.AxisLocationTest.testHashCode();0.0626
org.jfree.data.time.SimpleTimePeriodTest.testCompareTo();0.1305
org.jfree.chart.plot.MarkerTest.testGetSetLabelPaint();0.4208
org.jfree.chart.axis.NumberAxisTest.testAutoRange2();0.5844
org.jfree.data.xy.DefaultTableXYDatasetTest.testGetSeries();0.4909
org.jfree.chart.plot.CategoryPlotTest.testRemoveDomainMarker();0.0865
org.jfree.chart.title.DateTitleTest.testEquals();0.5143
org.jfree.data.RangeTest.testSerialization();0.1929
org.jfree.chart.labels.SymbolicXYItemLabelGeneratorTest.testPublicCloneable();0.1173
org.jfree.data.xy.YIntervalTest.testEquals();0.5143
org.jfree.chart.labels.BoxAndWhiskerXYToolTipGeneratorTest.testCloning();0.0234
org.jfree.data.xy.DefaultWindDatasetTest.testPublicCloneable();0.1173
org.jfree.data.time.MillisecondTest.testGetEnd();0.0374
org.jfree.chart.LineChartTest.testDrawWithNullInfo();0.3039
org.jfree.data.xy.XIntervalSeriesTest.testIndexOf2();0.6312
org.jfree.chart.renderer.xy.XYShapeRendererTest.testSerialization();0.1929
org.jfree.chart.renderer.xy.StandardXYBarPainterTest.testCloning();0.0234
org.jfree.data.time.DayTest.testSerialDateConstructorWithThreadLocalCalendar();0.1150
org.jfree.data.time.SecondTest.testSecondMinuteConstructorWithCalendarPrototype();0.0683
org.jfree.data.general.DatasetUtilsTest.testIterateDomainBounds_NaN();0.1888
org.jfree.chart.labels.StandardCategorySeriesLabelGeneratorTest.testCloning();0.0234
org.jfree.data.time.FixedMillisecondTest.testSerialization();0.1929
org.jfree.data.time.MinuteTest.testNextPreviousWithCalendarPrototype();0.0683
org.jfree.chart.urls.CustomXYURLGeneratorTest.testCloning();0.0234
org.jfree.chart.renderer.category.LevelRendererTest.testEquals();0.5143
org.jfree.chart.plot.CategoryMarkerTest.testGetSetKey();0.2338
org.jfree.data.time.ohlc.OHLCSeriesCollectionTest.testEquals();0.5143
org.jfree.chart.renderer.category.LineAndShapeRendererTest.testPublicCloneable();0.1173
org.jfree.data.time.YearTest.testGetFirstMillisecondWithTimeZone();0.3506
org.jfree.chart.plot.SpiderWebPlotTest.testEquals();0.5143
org.jfree.chart.axis.CategoryTickTest.testSerialization();0.1929
org.jfree.chart.swing.ChartPanelTest.testSetChart();0.3001
org.jfree.chart.TimeSeriesChartTest.testSetSeriesToolTipGenerator();0.4196
org.jfree.data.statistics.BoxAndWhiskerCalculatorTest.test1593149();0.0727
org.jfree.chart.title.TextTitleTest.testHashcode();0.0430
org.jfree.chart.plot.dial.StandardDialRangeTest.testCloning();0.0234
org.jfree.data.general.DatasetUtilsTest.testFindDomainBounds_NaN();0.2571
org.jfree.chart.StandardChartThemeTest.testCloning();0.0234
org.jfree.data.DefaultKeyedValuesTest.testInsertAndRetrieve();0.3974
org.jfree.data.ComparableObjectItemTest.testCloning();0.0234
org.jfree.data.category.DefaultCategoryDatasetTest.testGetValue2();0.1403
org.jfree.data.general.DatasetUtilsTest.testFindYValueNonSorted();0.1870
org.jfree.chart.plot.compass.PinNeedleTest.testSerialization();0.1929
org.jfree.data.time.TimePeriodValuesTest.testAddValue();0.2104
org.jfree.chart.block.BlockContainerTest.testCloning();0.0234
org.jfree.chart.plot.dial.DialPlotTest.testHashCode();0.0626
org.jfree.chart.renderer.LookupPaintScaleTest.testConstructor2();0.4208
org.jfree.data.time.HourTest.testLastHourPrevious();0.5303
org.jfree.data.DefaultKeyedValues2DTest.testSerialization();0.1929
org.jfree.chart.renderer.xy.XYLineAndShapeRendererTest.testPublicCloneable();0.1173
org.jfree.chart.renderer.xy.YIntervalRendererTest.testHashcode();0.0430
org.jfree.chart.block.GridArrangementTest.testEquals();0.5143
org.jfree.chart.urls.StandardXYURLGeneratorTest.testPublicCloneable();0.1173
org.jfree.data.xy.XYSeriesCollectionTest.testGetRangeUpperBound();0.3039
org.jfree.chart.renderer.GrayPaintScaleTest.testSerialization();0.1929
org.jfree.data.xy.XYSeriesCollectionTest.testGetSeries();0.4909
org.jfree.chart.plot.RingPlotTest.testCloning();0.0234
org.jfree.data.xy.XYIntervalSeriesTest.testEquals();0.5143
org.jfree.chart.axis.LogAxisTest.testHashCode();0.0626
org.jfree.data.time.QuarterTest.testGetLastMillisecond();0.0627
org.jfree.chart.renderer.OutlierTest.testSerialization();0.1929
org.jfree.data.statistics.SimpleHistogramBinTest.testEquals();0.5143
org.jfree.chart.axis.DateTickMarkPositionTest.testHashCode();0.0626
org.jfree.data.DataUtilsTest.testEqual();0.1169
org.jfree.chart.renderer.xy.StackedXYAreaRenderer2Test.testFindRangeBounds();0.3273
org.jfree.data.xy.MatrixSeriesCollectionTest.testPublicCloneable();0.1173
org.jfree.data.time.ohlc.OHLCSeriesCollectionTest.test1170825();0.2805
org.jfree.chart.axis.DateAxisTest.testBug25();0.7481
org.jfree.chart.LegendItemCollectionTest.testCloning();0.0234
org.jfree.data.time.YearTest.testGetEnd();0.0374
org.jfree.chart.renderer.AbstractRendererTest.testCloning();0.0234
org.jfree.chart.plot.dial.DialCapTest.testEquals();0.5143
org.jfree.chart.renderer.xy.XYStepRendererTest.testDrawWithNullInfo();0.3039
org.jfree.chart.plot.XYPlotTest.testDrawSeriesWithZeroItems();0.6078
org.jfree.chart.annotations.XYPolygonAnnotationTest.testCloning();0.0234
org.jfree.data.general.DatasetUtilsTest.testFindDomainBounds3();0.2805
org.jfree.data.statistics.DefaultBoxAndWhiskerCategoryDatasetTest.testSerialization();0.1929
org.jfree.data.time.MonthTest.testMonthIntYearConstructorWithCustomCalendar(int,java.util.function.Consumer);0.5844
org.jfree.data.time.TimeSeriesTest.testGetIndex();0.3273
org.jfree.data.ComparableObjectSeriesTest.testConstructor1();0.1713
org.jfree.chart.swing.ChartPanelTest.test2502355_zoomOutRange();0.3974
org.jfree.data.statistics.DefaultMultiValueCategoryDatasetTest.testGetValue();0.1870
org.jfree.data.time.YearTest.testMinuss9999Previous();0.3746
org.jfree.chart.plot.compass.ArrowNeedleTest.testSerialization();0.1929
org.jfree.chart.ChartRenderingInfoTest.testCloning();0.0234
org.jfree.data.category.DefaultCategoryDatasetTest.testBug1835955();0.0701
org.jfree.chart.axis.AxisSpaceTest.testEquals();0.5143
org.jfree.chart.renderer.xy.XYStepRendererTest.testPublicCloneable();0.1173
org.jfree.chart.swing.ChartPanelTest.test2502355_zoom();0.3039
org.jfree.chart.swing.ChartPanelTest.testGetListeners();0.1636
org.jfree.chart.block.BlockContainerTest.testSerialization();0.1929
org.jfree.data.general.DatasetUtilsTest.testCumulativeRange2();0.2571
org.jfree.data.general.DatasetUtilsTest.testIsEmptyOrNullXYDataset();0.3072
org.jfree.data.time.DayTest.testNextPreviousWithCustomCalendar(int,java.util.function.Consumer);0.7948
org.jfree.chart.text.format.RelativeDateFormatTest.testHashCode();0.0626
org.jfree.data.general.DatasetUtilsTest.testIterateRangeBounds2_CategoryDataset();0.1870
org.jfree.data.time.TimePeriodAnchorTest.testEquals();0.5143
org.jfree.data.time.WeekTest.testGetEnd();0.0374
org.jfree.chart.annotations.CategoryTextAnnotationTest.testPublicCloneable();0.1173
org.jfree.chart.plot.compass.CompassPlotTest.testSerialization();0.1929
org.jfree.chart.renderer.xy.XYLineAndShapeRendererTest.testHashcode();0.0430
org.jfree.data.KeyedObjects2DTest.testRemoveValue();0.3039
org.jfree.data.time.YearTest.testYearConstructorWithThreadLocalCalendar();0.1150
org.jfree.data.statistics.DefaultStatisticalCategoryDatasetTest.testCloning();0.0234
org.jfree.data.xy.XIntervalSeriesCollectionTest.testPublicCloneable();0.1173
org.jfree.chart.renderer.category.AbstractCategoryItemRendererTest.testEquals_ObjectList();0.1211
org.jfree.chart.labels.StandardXYToolTipGeneratorTest.testEquals();0.5143
org.jfree.data.time.SecondTest.testNextPreviousWithThreadLocalCalendar();0.1150
org.jfree.data.statistics.StatisticsTest.testCalculateMedian5();0.3076
org.jfree.chart.plot.dial.DialBackgroundTest.testCloning();0.0234
org.jfree.chart.renderer.xy.XYDifferenceRendererTest.testGetLegendItemSeriesIndex();0.4442
org.jfree.chart.axis.DateTickUnitTest.testSerialization();0.1929
org.jfree.chart.annotations.CategoryTextAnnotationTest.testHashcode();0.0430
org.jfree.chart.renderer.category.GradientBarPainterTest.testEquals();0.5143
org.jfree.data.time.MillisecondTest.testGetLastMillisecond();0.0627
org.jfree.chart.plot.dial.DialCapTest.testHashCode();0.0626
org.jfree.data.xy.DefaultIntervalXYDatasetTest.testGetXValue();0.2382
org.jfree.chart.renderer.xy.StackedXYAreaRenderer2Test.testSerialization();0.1929
org.jfree.chart.renderer.category.BoxAndWhiskerRendererTest.testBug1572478Horizontal();0.3974
org.jfree.chart.axis.ExtendedCategoryAxisTest.testCloning();0.0234
org.jfree.chart.annotations.CategoryPointerAnnotationTest.testCloning();0.0234
org.jfree.chart.renderer.category.WaterfallBarRendererTest.testPublicCloneable();0.1173
org.jfree.data.time.DayTest.testDateConstructor1();0.1636
org.jfree.chart.renderer.category.DefaultCategoryItemRendererTest.testPublicCloneable();0.1173
org.jfree.chart.plot.CategoryPlotTest.testAxisRange();0.3273
org.jfree.chart.plot.CombinedDomainXYPlotTest.testEquals();0.5143
org.jfree.chart.renderer.category.AbstractCategoryItemRendererTest.testEquals_ObjectList2();0.1169
org.jfree.chart.renderer.AbstractRendererTest.testEquals_ObjectList3();0.1463
org.jfree.data.time.QuarterTest.testQuarterIntYearConstructorWithThreadLocalCalendar();0.1150
org.jfree.chart.labels.IntervalCategoryItemLabelGeneratorTest.testSerialization();0.1929
org.jfree.chart.renderer.xy.DeviationStepRendererTest.testPublicCloneable();0.1173
org.jfree.chart.TimeSeriesChartTest.testReplaceDataset();0.6545
org.jfree.data.function.PolynomialFunction2DTest.testHashCode();0.0626
org.jfree.chart.axis.NumberTickUnitTest.testHashCode();0.0626
org.jfree.chart.GanttChartTest.testReplaceDataset();0.6545
org.jfree.data.DefaultKeyedValuesTest.testCloning();0.0234
org.jfree.chart.plot.XYPlotTest.testRemoveDomainMarker();0.0865
org.jfree.chart.renderer.category.ScatterRendererTest.testHashcode();0.0430
org.jfree.data.time.MinuteTest.testNextPreviousWithThreadLocalCalendar();0.1150
org.jfree.data.time.WeekTest.testGetSerialIndex();0.0853
org.jfree.data.time.YearTest.test9999Next();0.1647
org.jfree.data.gantt.TaskSeriesCollectionTest.testSerialization();0.1929
org.jfree.chart.labels.StandardXYItemLabelGeneratorTest.testCloning();0.0234
org.jfree.chart.axis.MarkerAxisBandTest.testSerialization();0.1929
org.jfree.chart.text.format.RelativeDateFormatTest.test2033092();0.1636
org.jfree.chart.plot.CombinedRangeCategoryPlotTest.testCloning();0.0234
org.jfree.chart.axis.NumberTickUnitTest.testCloning();0.0234
org.jfree.chart.annotations.XYTextAnnotationTest.testCloning();0.0234
org.jfree.chart.renderer.category.MinMaxCategoryRendererTest.testEquals();0.5143
org.jfree.chart.axis.LogAxisTest.testXYAutoRange2();0.6779
org.jfree.chart.plot.CrosshairTest.testSerialization();0.1929
org.jfree.chart.labels.IntervalCategoryToolTipGeneratorTest.testHashCode();0.0626
org.jfree.data.statistics.HistogramBinTest.testSerialization();0.1929
org.jfree.data.time.WeekTest.testGetFirstMillisecondWithTimeZone();0.3506
org.jfree.chart.renderer.xy.XYStepAreaRendererTest.testSerialization();0.1929
org.jfree.chart.XYAreaChartTest.testSetSeriesToolTipGenerator();0.4196
org.jfree.chart.labels.StandardXYSeriesLabelGeneratorTest.testSerialization();0.1929
org.jfree.data.category.DefaultIntervalCategoryDatasetTest.testGetSeriesIndex();0.0199
org.jfree.data.time.WeekTest.testNextPreviousWithCalendarPrototype();0.0683
org.jfree.chart.axis.LogAxisTest.testTickMarksVisibleDefault();0.4022
org.jfree.data.time.DayTest.testSerialDateConstructorWithCalendarPrototype();0.0683
org.jfree.chart.entity.PieSectionEntityTest.testSerialization();0.1929
org.jfree.chart.GanttChartTest.testDrawWithNullInfo2();0.3273
org.jfree.data.xy.XYSeriesCollectionTest.testGetRangeLowerBound();0.3039
org.jfree.data.general.DatasetUtilsTest.testFindMaximumStackedRangeValue();0.2338
org.jfree.data.general.DefaultPieDatasetTest.testSerialization();0.1929
org.jfree.chart.api.RectangleAlignmentTest.testAlign();0.4821
org.jfree.chart.renderer.category.IntervalBarRendererTest.testDrawWithNullInfo();0.3039
org.jfree.chart.axis.LogAxisTest.testEquals();0.5143
org.jfree.chart.title.DateTitleTest.testHashcode();0.0430
org.jfree.chart.axis.LogarithmicAxisTest.testJava2DToValue();0.7481
org.jfree.data.statistics.HistogramDatasetTest.testGetSeriesKey();0.4442
org.jfree.chart.block.ColumnArrangementTest.testEquals();0.5143
org.jfree.data.xy.OHLCDataItemTest.testEquals();0.5143
org.jfree.chart.renderer.OutlierTest.testCloning();0.0234
org.jfree.chart.labels.StandardXYZToolTipGeneratorTest.testCloning();0.0234
org.jfree.data.time.QuarterTest.testDateConstructorWithCustomCalendar(int,java.util.function.Consumer);0.7013
org.jfree.chart.plot.MarkerTest.testGetSetLabel();0.0468
org.jfree.chart.annotations.XYTitleAnnotationTest.testSerialization();0.1929
org.jfree.chart.renderer.xy.XYStepAreaRendererTest.testDrawWithNullInfo();0.3039
org.jfree.chart.renderer.category.LevelRendererTest.testSerialization();0.1929
org.jfree.data.function.PowerFunction2DTest.testEquals();0.5143
org.jfree.data.time.HourTest.testDateConstructor2();0.1636
org.jfree.chart.plot.dial.DialPlotTest.testLayerListener();0.1430
org.jfree.chart.renderer.xy.GradientXYBarPainterTest.testHashcode();0.0430
org.jfree.data.DefaultKeyedValues2DTest.testRemoveColumnByKey();0.2571
org.jfree.data.time.ohlc.OHLCSeriesTest.testCloning();0.0234
org.jfree.data.xy.XYSeriesCollectionTest.testEquals();0.5143
org.jfree.chart.renderer.category.WaterfallBarRendererTest.testHashcode();0.0430
org.jfree.chart.plot.CategoryPlotTest.testAddDomainMarker();0.2357
org.jfree.chart.axis.LogAxisTest.testSetLowerBound();0.3470
org.jfree.data.time.TimeSeriesTest.testHashCode();0.0626
org.jfree.chart.plot.MeterIntervalTest.testCloning();0.0234
org.jfree.chart.internal.LineUtilsTest.testClipLine();0.1620
org.jfree.chart.renderer.xy.XYLineAndShapeRendererTest.testSerialization();0.1929
org.jfree.chart.axis.ExtendedCategoryAxisTest.testCloning2();0.5610
org.jfree.chart.renderer.xy.XYAreaRendererTest.testPublicCloneable();0.1173
org.jfree.data.time.ohlc.OHLCSeriesTest.testSetMaximumItemCount2();0.3083
org.jfree.chart.swing.CrosshairOverlayTest.testEquals();0.5143
org.jfree.data.time.MinuteTest.testDateConstructor1();0.1636
org.jfree.chart.renderer.xy.StandardXYBarPainterTest.testEquals();0.5143
org.jfree.data.statistics.DefaultBoxAndWhiskerCategoryDatasetTest.testAddUpdatesCachedRange();0.0935
org.jfree.data.time.HourTest.testNextPreviousWithCustomCalendar(int,java.util.function.Consumer);0.7948
org.jfree.data.ComparableObjectItemTest.testSerialization();0.1929
org.jfree.data.time.TimeSeriesCollectionTest.testGetSurroundingItems();0.3039
org.jfree.chart.StackedBarChartTest.testSetSeriesURLGenerator();0.3572
org.jfree.chart.renderer.xy.StackedXYBarRendererTest.testSerialization();0.1929
org.jfree.chart.renderer.category.StackedBarRendererTest.testEquals();0.5143
org.jfree.data.time.ohlc.OHLCSeriesCollectionTest.testSerialization();0.1929
org.jfree.chart.plot.dial.ArcDialFrameTest.testHashCode();0.0626
org.jfree.data.gantt.TaskSeriesCollectionTest.testGetColumnIndex();0.1636
org.jfree.data.time.DayTest.testNextPreviousWithCalendarPrototype();0.0683
org.jfree.chart.renderer.RendererUtilsTest.testFindLiveItemsLowerBound_Unordered();0.2338
org.jfree.chart.axis.AxisSpaceTest.testHashCode();0.0626
org.jfree.chart.renderer.xy.HighLowRendererTest.testFindRangeBounds();0.3273
org.jfree.chart.renderer.xy.XYLineAndShapeRendererTest.testCloning();0.0234
org.jfree.chart.plot.compass.WindNeedleTest.testCloning();0.0234
org.jfree.data.statistics.SimpleHistogramBinTest.testCloning();0.0234
org.jfree.data.time.QuarterTest.testQ4Y9999Next();0.2034
org.jfree.chart.annotations.XYDrawableAnnotationTest.testCloning();0.0234
org.jfree.chart.annotations.TextAnnotationTest.testEquals();0.5143
org.jfree.chart.BarChartTest.testDrawWithNullInfo();0.3039
org.jfree.data.xy.XYDataItemTest.testSerialization();0.1929
org.jfree.chart.plot.XYPlotTest.testCloning();0.0234
org.jfree.chart.plot.dial.ArcDialFrameTest.testCloning();0.0234
org.jfree.chart.renderer.category.GanttRendererTest.testPublicCloneable();0.1173
org.jfree.chart.entity.FlowEntityTest.testCloning();0.0234
org.jfree.chart.plot.XYPlotTest.testSerialization3();0.3974
org.jfree.chart.renderer.category.StatisticalBarRendererTest.testEquals();0.5143
org.jfree.chart.entity.CategoryItemEntityTest.testSerialization();0.1929
org.jfree.chart.renderer.xy.XYErrorRendererTest.testSerialization2();0.2470
org.jfree.data.xy.XYIntervalDataItemTest.testSerialization();0.1929
org.jfree.data.time.MonthTest.testMonthIntYearConstructorWithCalendarPrototype();0.0683
org.jfree.data.DomainOrderTest.testEquals();0.5143
org.jfree.chart.XYStepAreaChartTest.testReplaceDataset();0.6545
org.jfree.data.function.PolynomialFunction2DTest.testGetOrder();0.1507
org.jfree.data.time.WeekTest.testGetLastMillisecondWithTimeZone();0.3740
org.jfree.data.gantt.TaskSeriesCollectionTest.testGetRowIndex();0.1870
org.jfree.data.statistics.HistogramDatasetTest.test1553088();0.1636
org.jfree.chart.plot.XYPlotTest.test1654215();0.3974
org.jfree.chart.LegendItemCollectionTest.testSerialization();0.1929
org.jfree.chart.plot.DefaultDrawingSupplierTest.testSerialization();0.1929
org.jfree.chart.renderer.xy.XYDifferenceRendererTest.testSerialization();0.1929
org.jfree.chart.renderer.xy.XYLineAndShapeRendererTest.testEquals();0.5143
org.jfree.data.KeyedObjectsTest.testSerialization();0.1929
org.jfree.chart.block.GridArrangementTest.testRF();0.2652
org.jfree.data.time.QuarterTest.testQuarterYearConstructorWithCalendarPrototype();0.0683
org.jfree.data.time.WeekTest.testW1Y1900Next();0.1838
org.jfree.chart.title.ImageTitleTest.testSerialization();0.1929
org.jfree.data.time.TimePeriodValuesTest.test1161329();0.1237
org.jfree.data.general.DefaultKeyedValueDatasetTest.testSerialization();0.1929
org.jfree.data.statistics.HistogramDatasetTest.test2902842();0.2805
org.jfree.data.statistics.DefaultStatisticalCategoryDatasetTest.testSerialization1();0.1870
org.jfree.chart.renderer.xy.XYDotRendererTest.testPublicCloneable();0.1173
org.jfree.chart.plot.pie.MultiplePiePlotTest.testEquals();0.5143
org.jfree.chart.swing.ChartPanelTest.test2502355_zoomInBoth();0.3506
org.jfree.chart.annotations.XYLineAnnotationTest.testEquals();0.5143
org.jfree.chart.renderer.xy.XYDotRendererTest.testCloning();0.0234
org.jfree.data.statistics.RegressionTest.testOLSRegression1b();0.3506
org.jfree.chart.renderer.xy.DeviationStepRendererTest.testHashcode();0.0430
org.jfree.chart.axis.CategoryAxisTest.testEquals();0.5143
org.jfree.chart.axis.DateAxisTest.testSetRange();0.4673
org.jfree.chart.axis.QuarterDateFormatTest.testCloning();0.0234
org.jfree.data.time.MonthTest.testMonthIntYearConstructorWithThreadLocalCalendar();0.1150
org.jfree.data.time.HourTest.testHourDayConstructorWithThreadLocalCalendar();0.1150
org.jfree.chart.renderer.category.LineAndShapeRendererTest.testCloning();0.0234
org.jfree.chart.LegendItemTest.testSerialization2();0.2470
org.jfree.chart.JFreeChartTest.testBug942();0.2632
org.jfree.data.xy.DefaultIntervalXYDatasetTest.testCloning2();0.5610
org.jfree.chart.block.LabelBlockTest.testSerialization();0.1929
org.jfree.chart.renderer.xy.CandlestickRendererTest.testSerialization();0.1929
org.jfree.data.RangeTypeTest.testEquals();0.5143
org.jfree.data.general.DatasetUtilsTest.testFindZBounds();0.4693
org.jfree.data.xy.XIntervalSeriesTest.testSerialization();0.1929
org.jfree.chart.renderer.xy.XYBoxAndWhiskerRendererTest.testHashcode();0.0430
org.jfree.data.time.TimeSeriesCollectionTest.testFindDomainBounds();0.3740
org.jfree.data.general.DatasetUtilsTest.testIterateDomainBounds_NaN2();0.3740
org.jfree.chart.title.ShortTextTitleTest.testSerialization();0.1929
org.jfree.chart.axis.ValueAxisTest.testAxisMargins();0.5844
org.jfree.chart.plot.CategoryPlotTest.testSerialization3();0.3974
org.jfree.data.time.TimeSeriesCollectionTest.testBug3445507();0.2338
org.jfree.chart.plot.pie.PiePlotTest.testSerialization();0.1929
org.jfree.chart.labels.StandardCategorySeriesLabelGeneratorTest.testEquals();0.5143
org.jfree.data.gantt.TaskSeriesCollectionTest.testGetRowKey();0.3273
org.jfree.chart.renderer.xy.StandardXYItemRendererTest.testPublicCloneable();0.1173
org.jfree.chart.axis.CategoryLabelWidthTypeTest.testEquals();0.5143
org.jfree.chart.plot.compass.ShipNeedleTest.testSerialization();0.1929
org.jfree.chart.plot.dial.DialPointerTest.testSerialization();0.1929
org.jfree.chart.plot.pie.MultiplePiePlotTest.testGetLegendItems();0.3273
org.jfree.data.KeyedObjects2DTest.testGetValueByKey();0.2805
org.jfree.chart.renderer.category.CategoryStepRendererTest.testSerialization();0.1929
org.jfree.chart.StackedBarChartTest.testSetSeriesToolTipGenerator();0.4196
org.jfree.chart.urls.StandardPieURLGeneratorTest.testURL();0.2618
org.jfree.data.category.DefaultIntervalCategoryDatasetTest.testGetCategoryIndex();0.0199
org.jfree.data.xy.XYIntervalSeriesCollectionTest.test1170825();0.2805
org.jfree.data.gantt.XYTaskDatasetTest.testCloning();0.0234
org.jfree.chart.renderer.xy.XYBoxAndWhiskerRendererTest.testEquals();0.5143
org.jfree.data.time.ohlc.OHLCSeriesTest.testRemove_int();0.3532
org.jfree.data.time.MonthTest.testNextPrevious();0.3792
org.jfree.chart.plot.CategoryPlotTest.testSerialization();0.1929
org.jfree.data.ComparableObjectItemTest.testConstructor();0.2338
org.jfree.chart.renderer.xy.XYBarRendererTest.testFindDomainBounds();0.3740
org.jfree.chart.XYAreaChartTest.testReplaceDataset();0.6545
org.jfree.data.time.TimeSeriesTest.testRemoveAgedItems5();0.5143
org.jfree.data.time.HourTest.testGetFirstMillisecond();0.0519
org.jfree.data.time.DayTest.testGetLastMillisecond();0.0627
org.jfree.chart.renderer.category.AreaRendererTest.testHashcode();0.0430
org.jfree.chart.renderer.RendererUtilsTest.testFindLiveItemsLowerBound_Ascending();0.6312
org.jfree.chart.axis.CyclicNumberAxisTest.testEquals();0.5143
org.jfree.data.time.MonthTest.testGetFirstMillisecond();0.0519
org.jfree.chart.internal.HashUtilsTest.testHashCodeForDoubleArray();0.0252
org.jfree.chart.imagemap.ImageMapUtilsTest.testGetImageMap();0.2571
org.jfree.chart.plot.dial.StandardDialScaleTest.testHashCode();0.0626
org.jfree.data.flow.FlowKeyTest.testEquals();0.5143
org.jfree.data.time.MonthTest.testDateConstructor1();0.1636
org.jfree.chart.plot.compass.LongNeedleTest.testEquals();0.5143
org.jfree.chart.legend.LegendTitleTest.testSerialization();0.1929
